"","Sample.Label","step_id","distance","distance_abs","Effort","in_vid","in_angle","Region.Label","Area","N_pop"
"288",4,32,2.06412014499618,2.10872872759537,40,TRUE,TRUE,"Sims",10000,1952
"289",4,33,4.44327033487279,4.48475279078698,40,TRUE,TRUE,"Sims",10000,1952
"290",4,33,4.69253941545507,4.78442796350341,40,TRUE,TRUE,"Sims",10000,1952
"291",4,34,4.79662522182918,4.87987977665594,40,TRUE,TRUE,"Sims",10000,1952
"292",4,34,4.69591441445121,4.69601775735198,40,TRUE,TRUE,"Sims",10000,1952
"293",4,35,3.56722911242423,3.64747300118476,40,TRUE,TRUE,"Sims",10000,1952
"294",4,37,3.84281878815461,3.96063720625298,40,TRUE,TRUE,"Sims",10000,1952
"295",4,38,3.94554424540852,4.00199466093529,40,TRUE,TRUE,"Sims",10000,1952
"296",4,39,1.62324413047353,1.72069716459985,40,TRUE,TRUE,"Sims",10000,1952
"297",4,39,4.10598399361653,4.13485984077546,40,TRUE,TRUE,"Sims",10000,1952
"298",4,40,1.94899429031098,1.95108460482431,40,TRUE,TRUE,"Sims",10000,1952
"299",5,1,4.69886494706286,4.69897513096899,40,TRUE,TRUE,"Sims",10000,1952
"300",5,2,4.84423667631052,4.84692366185822,40,TRUE,TRUE,"Sims",10000,1952
"301",5,2,2.37907533122178,2.40102530075829,40,TRUE,TRUE,"Sims",10000,1952
"302",5,3,4.44235975234679,4.50100088582467,40,TRUE,TRUE,"Sims",10000,1952
"303",5,3,3.2000300591274,3.21250465549786,40,TRUE,TRUE,"Sims",10000,1952
"304",5,4,4.6001707992474,4.6042279879782,40,TRUE,TRUE,"Sims",10000,1952
"305",5,4,3.8857977306449,3.93573996264282,40,TRUE,TRUE,"Sims",10000,1952
"306",5,4,3.34986952638134,3.36178815900927,40,TRUE,TRUE,"Sims",10000,1952
"307",5,5,4.94924807580885,4.96300309050097,40,TRUE,TRUE,"Sims",10000,1952
"308",5,5,1.53628415796571,1.66615670872259,40,TRUE,TRUE,"Sims",10000,1952
"309",5,6,3.1134671564632,3.14963554084092,40,TRUE,TRUE,"Sims",10000,1952
"310",5,6,2.74815476274733,2.7614421297438,40,TRUE,TRUE,"Sims",10000,1952
"311",5,6,4.32380729108506,4.32545396712133,40,TRUE,TRUE,"Sims",10000,1952
"312",5,7,4.49311677054614,4.50097157335358,40,TRUE,TRUE,"Sims",10000,1952
"313",5,8,1.77879477582132,1.80723722538759,40,TRUE,TRUE,"Sims",10000,1952
"314",5,9,3.85896160973418,3.87758371842459,40,TRUE,TRUE,"Sims",10000,1952
"315",5,9,4.45136580746116,4.53677705460253,40,TRUE,TRUE,"Sims",10000,1952
"316",5,9,2.65970114710781,2.69819785602866,40,TRUE,TRUE,"Sims",10000,1952
"317",5,10,4.73429397302021,4.78055908181777,40,TRUE,TRUE,"Sims",10000,1952
"318",5,10,3.56396530770491,3.6689745678196,40,TRUE,TRUE,"Sims",10000,1952
"319",5,11,2.91472216800702,2.95554486734931,40,TRUE,TRUE,"Sims",10000,1952
"320",5,11,2.65002083214811,2.67706578156164,40,TRUE,TRUE,"Sims",10000,1952
"321",5,11,2.7479110030508,2.82687470406145,40,TRUE,TRUE,"Sims",10000,1952
"322",5,11,4.50017916607177,4.59596382402884,40,TRUE,TRUE,"Sims",10000,1952
"323",5,12,4.63774113928161,4.68495982765701,40,TRUE,TRUE,"Sims",10000,1952
"324",5,12,2.65366986672217,2.65998108293667,40,TRUE,TRUE,"Sims",10000,1952
"325",5,12,4.2875464727892,4.32145802441007,40,TRUE,TRUE,"Sims",10000,1952
"326",5,13,4.32005018280718,4.32203495851222,40,TRUE,TRUE,"Sims",10000,1952
"327",5,13,3.5957797043038,3.59613997089783,40,TRUE,TRUE,"Sims",10000,1952
"328",5,14,2.73505201805329,2.73522351333909,40,TRUE,TRUE,"Sims",10000,1952
"329",5,14,4.03892573359225,4.03900868141316,40,TRUE,TRUE,"Sims",10000,1952
"330",5,15,3.74473925252081,3.74493438230546,40,TRUE,TRUE,"Sims",10000,1952
"331",5,15,3.27774415695099,3.31571833380496,40,TRUE,TRUE,"Sims",10000,1952
"332",5,15,2.9462938728862,2.96786755114451,40,TRUE,TRUE,"Sims",10000,1952
"333",5,15,3.53450420428342,3.55458928475775,40,TRUE,TRUE,"Sims",10000,1952
"334",5,15,3.66751629182185,3.66945749151343,40,TRUE,TRUE,"Sims",10000,1952
"335",5,15,3.48240923298655,3.53717173671771,40,TRUE,TRUE,"Sims",10000,1952
"336",5,16,1.37629336069037,1.37682419832159,40,TRUE,TRUE,"Sims",10000,1952
"337",5,17,3.01059204417556,3.10561531245016,40,TRUE,TRUE,"Sims",10000,1952
"338",5,18,3.32446013390076,3.34873906141932,40,TRUE,TRUE,"Sims",10000,1952
"339",5,18,4.74213071645367,4.82680414995852,40,TRUE,TRUE,"Sims",10000,1952
"340",5,19,1.96371786954646,1.97826926197267,40,TRUE,TRUE,"Sims",10000,1952
"341",5,19,4.98136347347018,5.0290571754439,40,TRUE,TRUE,"Sims",10000,1952
"342",5,19,4.36611876307889,4.44193415901453,40,TRUE,TRUE,"Sims",10000,1952
"343",5,19,4.96497335189776,4.97834776782626,40,TRUE,TRUE,"Sims",10000,1952
"344",5,19,3.48356022189177,3.50225148561533,40,TRUE,TRUE,"Sims",10000,1952
"345",5,20,2.39990828894045,2.4261201743736,40,TRUE,TRUE,"Sims",10000,1952
"346",5,21,4.73447811251132,4.73998261451645,40,TRUE,TRUE,"Sims",10000,1952
"347",5,21,1.41798067642987,1.43601456903989,40,TRUE,TRUE,"Sims",10000,1952
"348",5,22,3.6141072902946,3.62470412261109,40,TRUE,TRUE,"Sims",10000,1952
"349",5,22,1.47407344367949,1.62640262548796,40,TRUE,TRUE,"Sims",10000,1952
"350",5,23,4.20285257013515,4.28496485099171,40,TRUE,TRUE,"Sims",10000,1952
"351",5,24,3.59388964593455,3.68544425699517,40,TRUE,TRUE,"Sims",10000,1952
"352",5,24,4.80475546440058,4.87786532339596,40,TRUE,TRUE,"Sims",10000,1952
"353",5,24,3.57138363654744,3.57151951820415,40,TRUE,TRUE,"Sims",10000,1952
"354",5,25,3.08226134715106,3.08241879076414,40,TRUE,TRUE,"Sims",10000,1952
"355",5,25,2.50745993802746,2.6408030081828,40,TRUE,TRUE,"Sims",10000,1952
"356",5,25,1.71694634206678,1.77221938299949,40,TRUE,TRUE,"Sims",10000,1952
"357",5,26,3.12730521204934,3.18621351934789,40,TRUE,TRUE,"Sims",10000,1952
"358",5,26,2.74404939379227,2.74656959746713,40,TRUE,TRUE,"Sims",10000,1952
"359",5,27,3.25330101462652,3.36669009998733,40,TRUE,TRUE,"Sims",10000,1952
"360",5,28,3.33005471185584,3.39981424598678,40,TRUE,TRUE,"Sims",10000,1952
"361",5,29,4.88119488269402,4.97029619524206,40,TRUE,TRUE,"Sims",10000,1952
"362",5,30,1.88583666747609,2.10574469535049,40,TRUE,TRUE,"Sims",10000,1952
"363",5,30,2.2795245391316,2.48470651962516,40,TRUE,TRUE,"Sims",10000,1952
"364",5,30,1.56896262214209,1.60605959142056,40,TRUE,TRUE,"Sims",10000,1952
"365",5,31,4.17502127531543,4.18299710099576,40,TRUE,TRUE,"Sims",10000,1952
"366",5,31,1.6795476547081,1.71314169079851,40,TRUE,TRUE,"Sims",10000,1952
"367",5,31,2.93756386669175,2.96734075161634,40,TRUE,TRUE,"Sims",10000,1952
"368",5,31,4.62839741735959,4.63736762062565,40,TRUE,TRUE,"Sims",10000,1952
"369",5,32,3.23226998366605,3.23291647031708,40,TRUE,TRUE,"Sims",10000,1952
"370",5,33,4.55794105522676,4.59914831978092,40,TRUE,TRUE,"Sims",10000,1952
"371",5,33,3.13226838779959,3.14598034475917,40,TRUE,TRUE,"Sims",10000,1952
"372",5,34,3.64680965501587,3.7483136738405,40,TRUE,TRUE,"Sims",10000,1952
"373",5,34,3.7916046696144,3.80294005304371,40,TRUE,TRUE,"Sims",10000,1952
"374",5,34,4.78128076426994,4.78166304498753,40,TRUE,TRUE,"Sims",10000,1952
"375",5,35,3.55746980024631,3.56215767626835,40,TRUE,TRUE,"Sims",10000,1952
"376",5,36,4.72258980028866,4.73041306935977,40,TRUE,TRUE,"Sims",10000,1952
"377",5,37,4.80451719917851,4.80820595469038,40,TRUE,TRUE,"Sims",10000,1952
"378",5,37,3.83875214532916,3.84069148984316,40,TRUE,TRUE,"Sims",10000,1952
"379",5,37,2.85000367071386,2.93653605754706,40,TRUE,TRUE,"Sims",10000,1952
"380",5,37,2.09919109141304,2.10318938466958,40,TRUE,TRUE,"Sims",10000,1952
"381",5,38,1.61932965846837,1.76718749344456,40,TRUE,TRUE,"Sims",10000,1952
"382",5,39,4.75126612597683,4.7536248043828,40,TRUE,TRUE,"Sims",10000,1952
"383",5,40,4.54035706109184,4.56888228659288,40,TRUE,TRUE,"Sims",10000,1952
"384",6,1,4.88762266163815,4.88770804151097,40,TRUE,TRUE,"Sims",10000,1952
"385",6,1,4.49496671636943,4.51112320760294,40,TRUE,TRUE,"Sims",10000,1952
"386",6,2,1.34799982890577,1.41340449311796,40,TRUE,TRUE,"Sims",10000,1952
"387",6,2,4.17256932365642,4.25400681052179,40,TRUE,TRUE,"Sims",10000,1952
"388",6,2,2.87423952741418,2.9084733328027,40,TRUE,TRUE,"Sims",10000,1952
"389",6,2,4.3204339066342,4.33495279315918,40,TRUE,TRUE,"Sims",10000,1952
"390",6,3,4.84252795656106,4.87991218892962,40,TRUE,TRUE,"Sims",10000,1952
"391",6,4,4.54756106691818,4.60045888879565,40,TRUE,TRUE,"Sims",10000,1952
"392",6,4,3.22215480859017,3.27100799785005,40,TRUE,TRUE,"Sims",10000,1952
"393",6,4,4.66919763375555,4.70122452530183,40,TRUE,TRUE,"Sims",10000,1952
"394",6,5,2.84158795804528,2.94974258633314,40,TRUE,TRUE,"Sims",10000,1952
"395",6,5,1.92395315457095,2.01831102571944,40,TRUE,TRUE,"Sims",10000,1952
"396",6,5,2.64097525058324,2.71844215365244,40,TRUE,TRUE,"Sims",10000,1952
"397",6,7,4.24280569853531,4.33249901705739,40,TRUE,TRUE,"Sims",10000,1952
"398",6,7,3.02893805073526,3.0290008782806,40,TRUE,TRUE,"Sims",10000,1952
"399",6,7,4.05880916290439,4.12335430571627,40,TRUE,TRUE,"Sims",10000,1952
"400",6,7,4.51474964090496,4.53083558882424,40,TRUE,TRUE,"Sims",10000,1952
"401",6,8,4.17147489497826,4.17570984354566,40,TRUE,TRUE,"Sims",10000,1952
"402",6,8,1.97602678248645,2.17911315262951,40,TRUE,TRUE,"Sims",10000,1952
"403",6,8,3.17818333341829,3.22824915819029,40,TRUE,TRUE,"Sims",10000,1952
"404",6,8,4.62372564150553,4.63086903334514,40,TRUE,TRUE,"Sims",10000,1952
"405",6,9,4.21525083689027,4.29122253795331,40,TRUE,TRUE,"Sims",10000,1952
"406",6,9,2.77809963909073,2.90240379230161,40,TRUE,TRUE,"Sims",10000,1952
"407",6,10,2.01159123067997,2.089009900808,40,TRUE,TRUE,"Sims",10000,1952
"408",6,10,3.31798445415585,3.46415267373489,40,TRUE,TRUE,"Sims",10000,1952
"409",6,11,4.41679345802082,4.41891956410108,40,TRUE,TRUE,"Sims",10000,1952
"410",6,11,4.17376031715871,4.21972976910164,40,TRUE,TRUE,"Sims",10000,1952
"411",6,11,1.63471912204856,1.81845374506275,40,TRUE,TRUE,"Sims",10000,1952
"412",6,12,3.70224250634502,3.70612174580557,40,TRUE,TRUE,"Sims",10000,1952
"413",6,12,4.58527192574839,4.6110717299817,40,TRUE,TRUE,"Sims",10000,1952
"414",6,12,2.69956183586893,2.70040386051875,40,TRUE,TRUE,"Sims",10000,1952
"415",6,13,4.37477228202948,4.37647410668655,40,TRUE,TRUE,"Sims",10000,1952
"416",6,13,0.779149542184643,0.799935223899952,40,TRUE,TRUE,"Sims",10000,1952
"417",6,13,1.98399482070621,2.00058607529601,40,TRUE,TRUE,"Sims",10000,1952
"418",6,16,2.92048858383509,3.06645245189935,40,TRUE,TRUE,"Sims",10000,1952
"419",6,16,4.70029897088596,4.71896599701902,40,TRUE,TRUE,"Sims",10000,1952
"420",6,16,2.3214088356527,2.50713739688969,40,TRUE,TRUE,"Sims",10000,1952
"421",6,16,4.16041340831752,4.16062479295796,40,TRUE,TRUE,"Sims",10000,1952
"422",6,16,4.26160800155678,4.26738641214923,40,TRUE,TRUE,"Sims",10000,1952
"423",6,17,2.35997575556437,2.53158991430211,40,TRUE,TRUE,"Sims",10000,1952
"424",6,18,4.06453258609511,4.17064769728605,40,TRUE,TRUE,"Sims",10000,1952
"425",6,18,4.53274470136572,4.53990472190244,40,TRUE,TRUE,"Sims",10000,1952
"426",6,18,2.62130550223345,2.62164098909589,40,TRUE,TRUE,"Sims",10000,1952
"427",6,19,2.30430356009831,2.34626706788526,40,TRUE,TRUE,"Sims",10000,1952
"428",6,20,2.9034049510451,2.91476748743917,40,TRUE,TRUE,"Sims",10000,1952
"429",6,21,4.51507026647672,4.5179219912639,40,TRUE,TRUE,"Sims",10000,1952
"430",6,22,4.86636021095594,4.88311768901547,40,TRUE,TRUE,"Sims",10000,1952
"431",6,23,4.22126336007379,4.22289706827295,40,TRUE,TRUE,"Sims",10000,1952
"432",6,23,2.51477000554178,2.69572494726896,40,TRUE,TRUE,"Sims",10000,1952
"433",6,23,2.91660978854695,3.02358087825437,40,TRUE,TRUE,"Sims",10000,1952
"434",6,23,3.75888013953431,3.7588990124663,40,TRUE,TRUE,"Sims",10000,1952
"435",6,24,2.84327820099119,2.88470012205978,40,TRUE,TRUE,"Sims",10000,1952
"436",6,26,1.88967120516067,2.05105434237735,40,TRUE,TRUE,"Sims",10000,1952
"437",6,27,4.5169046016674,4.51693453202262,40,TRUE,TRUE,"Sims",10000,1952
"438",6,27,2.7850761434615,2.94931008652562,40,TRUE,TRUE,"Sims",10000,1952
"439",6,28,3.40288119374425,3.43371521023721,40,TRUE,TRUE,"Sims",10000,1952
"440",6,29,4.66300457216088,4.76297403170307,40,TRUE,TRUE,"Sims",10000,1952
"441",6,29,3.30434677226826,3.30441233697255,40,TRUE,TRUE,"Sims",10000,1952
"442",6,29,4.26122516613311,4.26334219175147,40,TRUE,TRUE,"Sims",10000,1952
"443",6,29,4.94224682495231,4.94817772134788,40,TRUE,TRUE,"Sims",10000,1952
"444",6,30,3.00579013136987,3.0087594963226,40,TRUE,TRUE,"Sims",10000,1952
"445",6,31,1.22654969473637,1.30592781447641,40,TRUE,TRUE,"Sims",10000,1952
"446",6,31,4.3843401994524,4.47254229013381,40,TRUE,TRUE,"Sims",10000,1952
"447",6,32,3.45990219914508,3.45990244632855,40,TRUE,TRUE,"Sims",10000,1952
"448",6,33,4.71052812340511,4.72293669955322,40,TRUE,TRUE,"Sims",10000,1952
"449",6,34,3.06131608384847,3.06813095254684,40,TRUE,TRUE,"Sims",10000,1952
"450",6,34,2.70601381145414,2.75735620077487,40,TRUE,TRUE,"Sims",10000,1952
"451",6,36,3.61371740370517,3.61759617042788,40,TRUE,TRUE,"Sims",10000,1952
"452",6,38,3.07677684495388,3.17355042390099,40,TRUE,TRUE,"Sims",10000,1952
"453",6,38,2.9088081484724,3.0402147747441,40,TRUE,TRUE,"Sims",10000,1952
"454",6,39,2.79705309090495,2.91409086465368,40,TRUE,TRUE,"Sims",10000,1952
"455",6,39,2.03041001297507,2.03058245241816,40,TRUE,TRUE,"Sims",10000,1952
"456",6,40,4.93978192508718,4.94011989217846,40,TRUE,TRUE,"Sims",10000,1952
"457",6,40,4.16873750268465,4.19558589014293,40,TRUE,TRUE,"Sims",10000,1952
"458",7,1,1.06857924924678,1.13280998797119,40,TRUE,TRUE,"Sims",10000,1952
"459",7,1,3.26120691415783,3.26145337760243,40,TRUE,TRUE,"Sims",10000,1952
"460",7,1,4.52052279755988,4.53752400776338,40,TRUE,TRUE,"Sims",10000,1952
"461",7,3,2.5652397708044,2.67622853900387,40,TRUE,TRUE,"Sims",10000,1952
"462",7,4,2.11785052011597,2.13435148955759,40,TRUE,TRUE,"Sims",10000,1952
"463",7,4,4.26711613856333,4.29934777127674,40,TRUE,TRUE,"Sims",10000,1952
"464",7,4,4.0311945890987,4.11593639921658,40,TRUE,TRUE,"Sims",10000,1952
"465",7,5,4.43068597262785,4.43666632747553,40,TRUE,TRUE,"Sims",10000,1952
"466",7,6,2.39172107578323,2.46233226991492,40,TRUE,TRUE,"Sims",10000,1952
"467",7,6,3.51379665079587,3.51734845823022,40,TRUE,TRUE,"Sims",10000,1952
"468",7,6,3.90619351736752,3.94051216274797,40,TRUE,TRUE,"Sims",10000,1952
"469",7,6,4.80411317813576,4.86411962306015,40,TRUE,TRUE,"Sims",10000,1952
"470",7,6,3.40470824172061,3.54487073730068,40,TRUE,TRUE,"Sims",10000,1952
"471",7,7,2.11625696700451,2.13401220058625,40,TRUE,TRUE,"Sims",10000,1952
"472",7,7,3.75024154835198,3.82529157740474,40,TRUE,TRUE,"Sims",10000,1952
"473",7,7,3.87922613076944,3.96020372119751,40,TRUE,TRUE,"Sims",10000,1952
"474",7,8,2.9768822867894,2.98571633285115,40,TRUE,TRUE,"Sims",10000,1952
"475",7,9,3.90049248710552,3.93572772944996,40,TRUE,TRUE,"Sims",10000,1952
"476",7,9,4.44719731462149,4.45800804672236,40,TRUE,TRUE,"Sims",10000,1952
"477",7,9,3.17035746784975,3.21902072414624,40,TRUE,TRUE,"Sims",10000,1952
"478",7,9,4.50594681679137,4.51008032167505,40,TRUE,TRUE,"Sims",10000,1952
"479",7,9,3.43745342678866,3.43964820637882,40,TRUE,TRUE,"Sims",10000,1952
"480",7,9,3.40734066651186,3.47780662810546,40,TRUE,TRUE,"Sims",10000,1952
"481",7,9,1.48479493494083,1.49294457891781,40,TRUE,TRUE,"Sims",10000,1952
"482",7,10,2.62308751010515,2.72287360756119,40,TRUE,TRUE,"Sims",10000,1952
"483",7,11,4.64195992341797,4.74772724840621,40,TRUE,TRUE,"Sims",10000,1952
"484",7,11,4.80958247779839,4.81210464637246,40,TRUE,TRUE,"Sims",10000,1952
"485",7,12,4.21381221727827,4.21493307826653,40,TRUE,TRUE,"Sims",10000,1952
"486",7,13,3.15043713041898,3.28927399376019,40,TRUE,TRUE,"Sims",10000,1952
"487",7,14,3.88326105125592,3.90133221276457,40,TRUE,TRUE,"Sims",10000,1952
"488",7,14,1.05361104880005,1.14280736272939,40,TRUE,TRUE,"Sims",10000,1952
"489",7,14,4.32039827496336,4.37065471762358,40,TRUE,TRUE,"Sims",10000,1952
"490",7,14,4.59171965632689,4.59264371787023,40,TRUE,TRUE,"Sims",10000,1952
"491",7,15,2.16292053493808,2.30937503950288,40,TRUE,TRUE,"Sims",10000,1952
"492",7,16,4.10586593909635,4.20807596127739,40,TRUE,TRUE,"Sims",10000,1952
"493",7,16,4.09978116356673,4.15582695999049,40,TRUE,TRUE,"Sims",10000,1952
"494",7,17,4.75671236286298,4.83822754861505,40,TRUE,TRUE,"Sims",10000,1952
"495",7,17,4.26711860662828,4.26758924942735,40,TRUE,TRUE,"Sims",10000,1952
"496",7,17,4.48463442591915,4.50861266995981,40,TRUE,TRUE,"Sims",10000,1952
"497",7,17,0.862454794856161,0.867361049485498,40,TRUE,TRUE,"Sims",10000,1952
"498",7,18,2.07715300399403,2.19299613319983,40,TRUE,TRUE,"Sims",10000,1952
"499",7,18,4.88364615774765,4.93306885406155,40,TRUE,TRUE,"Sims",10000,1952
"500",7,20,4.93049044018529,4.98515175111305,40,TRUE,TRUE,"Sims",10000,1952
"501",7,20,1.79919949681847,1.82339987638494,40,TRUE,TRUE,"Sims",10000,1952
"502",7,20,2.87240014309431,2.95812776241026,40,TRUE,TRUE,"Sims",10000,1952
"503",7,22,2.58279623256813,2.70541268996005,40,TRUE,TRUE,"Sims",10000,1952
"504",7,22,4.30795634836135,4.40473510445878,40,TRUE,TRUE,"Sims",10000,1952
"505",7,23,1.63397074757615,1.74057607909194,40,TRUE,TRUE,"Sims",10000,1952
"506",7,24,1.31808713691362,1.35641857502313,40,TRUE,TRUE,"Sims",10000,1952
"507",7,24,4.6232841516622,4.66173841863088,40,TRUE,TRUE,"Sims",10000,1952
"508",7,25,4.14333047789481,4.14337500026493,40,TRUE,TRUE,"Sims",10000,1952
"509",7,25,4.59339163185317,4.67385913965061,40,TRUE,TRUE,"Sims",10000,1952
"510",7,26,4.19391375232099,4.25004151457048,40,TRUE,TRUE,"Sims",10000,1952
"511",7,26,2.77418117510686,2.89379047458863,40,TRUE,TRUE,"Sims",10000,1952
"512",7,26,4.97236374557547,4.97427907217821,40,TRUE,TRUE,"Sims",10000,1952
"513",7,27,2.17917725482717,2.21331313398953,40,TRUE,TRUE,"Sims",10000,1952
"514",7,27,4.4255377296975,4.45057129066828,40,TRUE,TRUE,"Sims",10000,1952
"515",7,29,4.3550210939573,4.35530886622731,40,TRUE,TRUE,"Sims",10000,1952
"516",7,30,3.8279542793952,3.89566402039177,40,TRUE,TRUE,"Sims",10000,1952
"517",7,30,3.11797021079789,3.16577350889405,40,TRUE,TRUE,"Sims",10000,1952
"518",7,31,1.23037222244037,1.30793535798803,40,TRUE,TRUE,"Sims",10000,1952
"519",7,32,3.00519754342138,3.03564674062188,40,TRUE,TRUE,"Sims",10000,1952
"520",7,34,2.50737306867481,2.5226537356292,40,TRUE,TRUE,"Sims",10000,1952
"521",7,34,2.22996062411194,2.32325087535841,40,TRUE,TRUE,"Sims",10000,1952
"522",7,34,4.46651272147012,4.49122159125231,40,TRUE,TRUE,"Sims",10000,1952
"523",7,35,4.13743384422495,4.24312358405896,40,TRUE,TRUE,"Sims",10000,1952
"524",7,35,4.51964271358071,4.55249945908177,40,TRUE,TRUE,"Sims",10000,1952
"525",7,36,3.24521577620851,3.38922849564504,40,TRUE,TRUE,"Sims",10000,1952
"526",7,36,4.11510561518064,4.19921173609208,40,TRUE,TRUE,"Sims",10000,1952
"527",7,36,3.28861693278455,3.35146520143945,40,TRUE,TRUE,"Sims",10000,1952
"528",7,37,1.45880660376785,1.62820216038897,40,TRUE,TRUE,"Sims",10000,1952
"529",7,37,3.27112879514876,3.39573038137089,40,TRUE,TRUE,"Sims",10000,1952
"530",7,37,4.57278325511023,4.57373940526228,40,TRUE,TRUE,"Sims",10000,1952
"531",7,38,4.5438288315931,4.5575306060404,40,TRUE,TRUE,"Sims",10000,1952
"532",7,38,4.0495655304352,4.09678623221853,40,TRUE,TRUE,"Sims",10000,1952
"533",7,39,4.13114074535793,4.13230649937889,40,TRUE,TRUE,"Sims",10000,1952
"534",7,39,4.42162653619865,4.42533886504166,40,TRUE,TRUE,"Sims",10000,1952
"535",7,39,4.73234580374545,4.8043039026975,40,TRUE,TRUE,"Sims",10000,1952
"536",7,40,4.16934709101071,4.18274668529074,40,TRUE,TRUE,"Sims",10000,1952
"537",7,40,3.43332195509449,3.46764947684576,40,TRUE,TRUE,"Sims",10000,1952
"538",8,1,1.98360065743679,1.9841816268742,40,TRUE,TRUE,"Sims",10000,1952
"539",8,1,4.77664037964524,4.83882441211308,40,TRUE,TRUE,"Sims",10000,1952
"540",8,1,3.33175255182192,3.43501873781147,40,TRUE,TRUE,"Sims",10000,1952
"541",8,3,4.99887565417919,5.03136512599618,40,TRUE,TRUE,"Sims",10000,1952
"542",8,3,3.83972123030167,3.8516493678643,40,TRUE,TRUE,"Sims",10000,1952
"543",8,3,3.93948457906931,3.99702445451438,40,TRUE,TRUE,"Sims",10000,1952
"544",8,4,3.37731704559767,3.46107945447308,40,TRUE,TRUE,"Sims",10000,1952
"545",8,4,4.83569882924516,4.93460541919624,40,TRUE,TRUE,"Sims",10000,1952
"546",8,4,4.65997905296319,4.66025705111441,40,TRUE,TRUE,"Sims",10000,1952
"547",8,6,1.55835934924946,1.60150773392384,40,TRUE,TRUE,"Sims",10000,1952
"548",8,6,3.72880417435093,3.77677377533864,40,TRUE,TRUE,"Sims",10000,1952
"549",8,7,3.2741225529929,3.36950719910963,40,TRUE,TRUE,"Sims",10000,1952
"550",8,7,4.16747676652126,4.16942947569951,40,TRUE,TRUE,"Sims",10000,1952
"551",8,8,3.48146826637877,3.4847481168243,40,TRUE,TRUE,"Sims",10000,1952
"552",8,8,3.6760814231588,3.69032487634173,40,TRUE,TRUE,"Sims",10000,1952
"553",8,9,4.18179731859156,4.20481580872553,40,TRUE,TRUE,"Sims",10000,1952
"554",8,10,1.57660881465168,1.57663441472643,40,TRUE,TRUE,"Sims",10000,1952
"555",8,10,3.13896179719965,3.28341717016494,40,TRUE,TRUE,"Sims",10000,1952
"556",8,11,1.87537528223198,1.92958387419613,40,TRUE,TRUE,"Sims",10000,1952
"557",8,11,4.26442500688922,4.27756383980703,40,TRUE,TRUE,"Sims",10000,1952
"558",8,12,1.65790948465185,1.83269796630762,40,TRUE,TRUE,"Sims",10000,1952
"559",8,12,1.54623649256546,1.60451343988353,40,TRUE,TRUE,"Sims",10000,1952
"560",8,12,1.13488158159464,1.13602254055483,40,TRUE,TRUE,"Sims",10000,1952
"561",8,12,3.78831127509659,3.87078026943296,40,TRUE,TRUE,"Sims",10000,1952
"562",8,13,4.80291970976798,4.83582975816519,40,TRUE,TRUE,"Sims",10000,1952
"563",8,13,3.85286584823167,3.8915534464383,40,TRUE,TRUE,"Sims",10000,1952
"564",8,13,1.71065506057348,1.71804022295293,40,TRUE,TRUE,"Sims",10000,1952
"565",8,14,4.49052380021065,4.4976698313969,40,TRUE,TRUE,"Sims",10000,1952
"566",8,14,3.8772592789837,3.88093506414826,40,TRUE,TRUE,"Sims",10000,1952
"567",8,14,4.94581876749652,4.95707375291531,40,TRUE,TRUE,"Sims",10000,1952
"568",8,14,1.44565104588247,1.47031126916268,40,TRUE,TRUE,"Sims",10000,1952
"569",8,15,3.4892453466006,3.50518045180202,40,TRUE,TRUE,"Sims",10000,1952
"570",8,15,4.01265682648003,4.02619275449804,40,TRUE,TRUE,"Sims",10000,1952
"571",8,16,4.02168145242912,4.04930750993975,40,TRUE,TRUE,"Sims",10000,1952
"572",8,17,3.92690388854185,3.9271973861886,40,TRUE,TRUE,"Sims",10000,1952
"573",8,18,2.37924763104644,2.47899051175171,40,TRUE,TRUE,"Sims",10000,1952
"574",8,18,4.79239209832273,4.84331916604538,40,TRUE,TRUE,"Sims",10000,1952
"575",8,18,4.4517095649505,4.53306734883625,40,TRUE,TRUE,"Sims",10000,1952
"576",8,19,2.20811269310014,2.3550482863653,40,TRUE,TRUE,"Sims",10000,1952
"577",8,19,2.12536768675379,2.15853199028093,40,TRUE,TRUE,"Sims",10000,1952
"578",8,20,1.97223374699395,2.16998645294805,40,TRUE,TRUE,"Sims",10000,1952
"579",8,20,3.67223552897286,3.69754408009752,40,TRUE,TRUE,"Sims",10000,1952
"580",8,20,3.63096670488601,3.64923352559912,40,TRUE,TRUE,"Sims",10000,1952
"581",8,20,4.13972422719363,4.20696408270996,40,TRUE,TRUE,"Sims",10000,1952
"582",8,21,3.76430017552604,3.76448642178425,40,TRUE,TRUE,"Sims",10000,1952
"583",8,21,4.17776208338998,4.19265193344556,40,TRUE,TRUE,"Sims",10000,1952
"584",8,21,4.21525932137367,4.25999115786459,40,TRUE,TRUE,"Sims",10000,1952
"585",8,21,2.80128249466317,2.81126509336239,40,TRUE,TRUE,"Sims",10000,1952
"586",8,22,4.09081040563384,4.09629940315601,40,TRUE,TRUE,"Sims",10000,1952
"587",8,22,4.06036523791473,4.06925491960911,40,TRUE,TRUE,"Sims",10000,1952
"588",8,22,4.74905867497123,4.76715122393277,40,TRUE,TRUE,"Sims",10000,1952
"589",8,23,4.95797407018677,4.95807195088562,40,TRUE,TRUE,"Sims",10000,1952
"590",8,23,2.30134240404392,2.32953869029875,40,TRUE,TRUE,"Sims",10000,1952
